name,telescope,exptime,jd,date,chip,band,readout,filename,note,field
F6034-121-R-a-3,MOA-II,121,2459831.278657,2022-09-08,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6034-121-R-a-3.fit.gz,good,flat_round
F6088-121-I-a-5,MOA-II,121,2459902.051303,2022-11-18,5,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6088-121-I-a-5.fit.gz,good,flat_round
F5865-5-R-d-1,MOA-II,5,2459523.839961,2021-11-05,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5865-5-R-d-1.fit.gz,lower,flat
F6180-121-R-c-4,MOA-II,121,2460132.265213,2023-07-06,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6180-121-R-c-4.fit.gz,lower,flat_round
F6097-121-V-a-5,MOA-II,121,2459905.145987,2022-11-21,5,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6097-121-V-a-5.fit.gz,good,flat_round
F6118-121-V-a-7,MOA-II,121,2459922.043993,2022-12-08,7,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6118-121-V-a-7.fit.gz,good,flat_round
F5606-15-R-c-1,MOA-II,15,2459142.838591,2020-10-20,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5606-15-R-c-1.fit.gz,lower,flat
F5961-27-R-a-8,MOA-II,27,2459618.865684,2022-02-08,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5961-27-R-a-8.fit.gz,good,flat
F5988-121-R-b-6,MOA-II,121,2459663.06019,2022-03-24,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5988-121-R-b-6.fit.gz,lower,flat_round
F5989-121-R-c-0,MOA-II,121,2459663.068052,2022-03-24,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5989-121-R-c-0.fit.gz,lower,flat_round
F5896-20-R-d-1,MOA-II,20,2459546.842924,2021-11-28,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5896-20-R-d-1.fit.gz,over,flat
F6163-121-R-c-10,MOA-II,121,2459997.015009,2023-02-21,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6163-121-R-c-10.fit.gz,lower,flat_round
F5853-121-V-b-2,MOA-II,121,2459463.259731,2021-09-05,2,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5853-121-V-b-2.fit.gz,lower,flat_round
F5871-30-R-a-5,MOA-II,30,2459541.862042,2021-11-23,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5871-30-R-a-5.fit.gz,good,flat
F5943-121-R-a-3,MOA-II,121,2459561.956597,2021-12-13,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5943-121-R-a-3.fit.gz,lower,flat_round
F5808-5-R-a-0,MOA-II,5,2459263.84205,2021-02-18,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5808-5-R-a-0.fit.gz,over,flat
F5744-10-R-a-9,MOA-II,10,2459262.224177,2021-02-16,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5744-10-R-a-9.fit.gz,over,flat
F5988-121-R-b-3,MOA-II,121,2459663.06019,2022-03-24,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5988-121-R-b-3.fit.gz,good,flat_round
F6172-121-R-b-2,MOA-II,121,2460049.188458,2023-04-14,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6172-121-R-b-2.fit.gz,good,flat_round
F5650-5-R-a-3,MOA-II,5,2459257.85127,2021-02-12,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5650-5-R-a-3.fit.gz,good,flat
F6012-121-R-b-99,MOA-II,121,2459822.850183,2022-08-31,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6012-121-R-b-99.fit.gz,lower,flat_round
F5625-5-R-a-8,MOA-II,5,2459234.952142,2021-01-20,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5625-5-R-a-8.fit.gz,lower,flat
F5614-20-R-a-10,MOA-II,20,2459193.153094,2020-12-09,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5614-20-R-a-10.fit.gz,lower,flat
F5993-121-R-c-8,MOA-II,121,2459705.898441,2022-05-06,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5993-121-R-c-8.fit.gz,good,flat_round
F5613-10-R-a-1,MOA-II,10,2459193.148149,2020-12-09,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5613-10-R-a-1.fit.gz,lower,flat
F5992-121-R-c-1,MOA-II,121,2459705.890808,2022-05-06,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5992-121-R-c-1.fit.gz,good,flat_round
F6407-121-R-c-7,MOA-II,121,2460478.269914,2024-06-16,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/F6407-121-R-c-7.fit.gz,good,flat_round
F6028-121-V-b-5,MOA-II,121,2459829.250171,2022-09-06,5,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6028-121-V-b-5.fit.gz,lower,flat_round
F6065-121-V-a-3,MOA-II,121,2459900.05423,2022-11-16,3,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6065-121-V-a-3.fit.gz,over,flat_round
F5800-5-R-a-10,MOA-II,5,2459263.830035,2021-02-18,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5800-5-R-a-10.fit.gz,over,flat
F5747-5-R-a-3,MOA-II,5,2459262.227031,2021-02-16,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5747-5-R-a-3.fit.gz,over,flat
F5996-5-R-b-9,MOA-II,5,2459709.76202,2022-05-10,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5996-5-R-b-9.fit.gz,lower,flat
F6036-121-I-a-99,MOA-II,121,2459831.294528,2022-09-08,99,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6036-121-I-a-99.fit.gz,over,flat_round
F5994-121-R-c-3,MOA-II,121,2459705.914337,2022-05-06,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5994-121-R-c-3.fit.gz,good,flat_round
F5973-121-V-a-99,MOA-II,121,2459620.943326,2022-02-10,99,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5973-121-V-a-99.fit.gz,good,flat_round
F6124-121-R-a-7,MOA-II,121,2459923.933197,2022-12-10,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6124-121-R-a-7.fit.gz,good,flat_round
F6062-121-V-a-4,MOA-II,121,2459900.04144,2022-11-16,4,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6062-121-V-a-4.fit.gz,good,flat_round
F5828-121-R-a-4,MOA-II,121,2459268.099455,2021-02-22,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5828-121-R-a-4.fit.gz,good,flat_round
F5847-121-R-c-8,MOA-II,121,2459427.250064,2021-07-31,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5847-121-R-c-8.fit.gz,over,flat_round
F5789-30-R-a-2,MOA-II,30,2459263.219352,2021-02-17,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5789-30-R-a-2.fit.gz,over,flat
F5981-121-R-a-6,MOA-II,121,2459620.993042,2022-02-10,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5981-121-R-a-6.fit.gz,lower,flat_round
F5815-10-R-a-7,MOA-II,10,2459263.848506,2021-02-18,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5815-10-R-a-7.fit.gz,good,flat
F6191-121-R-b-4,MOA-II,121,2460188.918395,2023-09-01,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6191-121-R-b-4.fit.gz,good,flat_round
F5734-20-R-a-2,MOA-II,20,2459262.214738,2021-02-16,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5734-20-R-a-2.fit.gz,lower,flat
F6173-121-R-a-2,MOA-II,121,2460049.192258,2023-04-14,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6173-121-R-a-2.fit.gz,lower,flat_round
F5975-121-V-a-10,MOA-II,121,2459620.951403,2022-02-10,10,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5975-121-V-a-10.fit.gz,good,flat_round
F5827-121-R-a-3,MOA-II,121,2459268.090747,2021-02-22,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5827-121-R-a-3.fit.gz,over,flat_round
F5693-20-R-a-0,MOA-II,20,2459258.854111,2021-02-13,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5693-20-R-a-0.fit.gz,good,flat
F6005-121-R-b-0,MOA-II,121,2459765.231399,2022-07-04,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6005-121-R-b-0.fit.gz,good,flat_round
F6173-121-R-b-1,MOA-II,121,2460049.194127,2023-04-14,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6173-121-R-b-1.fit.gz,lower,flat_round
F5848-121-R-a-2,MOA-II,121,2459427.255469,2021-07-31,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5848-121-R-a-2.fit.gz,good,flat_round
F5907-5-R-a-7,MOA-II,5,2459546.854487,2021-11-28,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5907-5-R-a-7.fit.gz,over,flat
F6107-121-R-b-9,MOA-II,121,2459910.084972,2022-11-26,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6107-121-R-b-9.fit.gz,good,flat_round
F5641-20-R-b-7,MOA-II,20,2459257.215961,2021-02-11,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5641-20-R-b-7.fit.gz,over,flat
F5699-5-R-a-1,MOA-II,5,2459261.834399,2021-02-16,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5699-5-R-a-1.fit.gz,over,flat
F5982-121-R-a-2,MOA-II,121,2459620.997657,2022-02-10,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5982-121-R-a-2.fit.gz,lower,flat_round
F6180-121-R-a-10,MOA-II,121,2460132.261477,2023-07-06,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6180-121-R-a-10.fit.gz,lower,flat_round
F5616-20-R-d-6,MOA-II,20,2459193.168361,2020-12-09,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5616-20-R-d-6.fit.gz,good,flat
F5824-30-R-a-7,MOA-II,30,2459263.856686,2021-02-18,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5824-30-R-a-7.fit.gz,good,flat
F6064-121-V-a-4,MOA-II,121,2459900.048772,2022-11-16,4,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6064-121-V-a-4.fit.gz,lower,flat_round
F6179-121-R-a-6,MOA-II,121,2460132.256431,2023-07-06,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6179-121-R-a-6.fit.gz,lower,flat_round
F6175-121-R-b-10,MOA-II,121,2460049.230823,2023-04-14,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6175-121-R-b-10.fit.gz,lower,flat_round
F6195-121-V-b-4,MOA-II,121,2460188.953802,2023-09-01,4,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6195-121-V-b-4.fit.gz,good,flat_round
F5838-121-R-c-2,MOA-II,121,2459344.220429,2021-05-09,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5838-121-R-c-2.fit.gz,good,flat_round
F6058-121-V-b-3,MOA-II,121,2459900.010381,2022-11-16,3,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6058-121-V-b-3.fit.gz,lower,flat_round
F5614-20-R-c-5,MOA-II,20,2459193.154951,2020-12-09,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5614-20-R-c-5.fit.gz,lower,flat
F6119-121-V-a-1,MOA-II,121,2459922.053308,2022-12-08,1,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6119-121-V-a-1.fit.gz,good,flat_round
F5977-121-V-a-6,MOA-II,121,2459620.966476,2022-02-10,6,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5977-121-V-a-6.fit.gz,good,flat_round
F5995-121-R-a-3,MOA-II,121,2459705.924081,2022-05-06,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5995-121-R-a-3.fit.gz,good,flat_round
F5999-5-R-a-7,MOA-II,5,2459725.760469,2022-05-26,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5999-5-R-a-7.fit.gz,lower,flat
F6136-121-R-b-8,MOA-II,121,2459948.982968,2023-01-04,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6136-121-R-b-8.fit.gz,good,flat_round
F6191-121-R-c-3,MOA-II,121,2460188.920264,2023-09-01,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6191-121-R-c-3.fit.gz,good,flat_round
F6029-121-V-b-8,MOA-II,121,2459829.998898,2022-09-07,8,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6029-121-V-b-8.fit.gz,good,flat_round
F6020-121-R-b-2,MOA-II,121,2459827.298054,2022-09-04,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6020-121-R-b-2.fit.gz,good,flat_round
F6125-121-I-c-4,MOA-II,121,2459923.950713,2022-12-10,4,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6125-121-I-c-4.fit.gz,good,flat_round
F5943-121-R-a-8,MOA-II,121,2459561.956597,2021-12-13,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5943-121-R-a-8.fit.gz,lower,flat_round
F6109-121-R-c-1,MOA-II,121,2459911.964883,2022-11-28,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6109-121-R-c-1.fit.gz,lower,flat_round
F6017-121-I-c-7,MOA-II,121,2459827.269632,2022-09-04,7,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6017-121-I-c-7.fit.gz,lower,flat_round
F6129-121-I-a-1,MOA-II,121,2459923.988969,2022-12-10,1,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6129-121-I-a-1.fit.gz,good,flat_round
F5677-5-R-a-8,MOA-II,5,2459258.839382,2021-02-13,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5677-5-R-a-8.fit.gz,over,flat
F5609-10-R-b-1,MOA-II,10,2459190.890704,2020-12-07,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5609-10-R-b-1.fit.gz,lower,flat
F5847-121-R-c-9,MOA-II,121,2459427.250064,2021-07-31,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5847-121-R-c-9.fit.gz,over,flat_round
F5905-5-R-a-99,MOA-II,5,2459546.852602,2021-11-28,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5905-5-R-a-99.fit.gz,over,flat
F6124-121-R-c-8,MOA-II,121,2459923.937344,2022-12-10,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6124-121-R-c-8.fit.gz,good,flat_round
F5705-5-R-a-8,MOA-II,5,2459261.839979,2021-02-16,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5705-5-R-a-8.fit.gz,over,flat
F5615-20-R-e-1,MOA-II,20,2459193.163946,2020-12-09,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5615-20-R-e-1.fit.gz,good,flat
F5608-10-R-a-6,MOA-II,10,2459190.878341,2020-12-07,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5608-10-R-a-6.fit.gz,lower,flat
F5958-15-R-a-7,MOA-II,15,2459618.863025,2022-02-08,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5958-15-R-a-7.fit.gz,good,flat
F6106-121-R-a-6,MOA-II,121,2459910.076451,2022-11-26,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6106-121-R-a-6.fit.gz,good,flat_round
F6094-121-R-c-99,MOA-II,121,2459902.946831,2022-11-19,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6094-121-R-c-99.fit.gz,good,flat_round
F6085-121-V-a-3,MOA-II,121,2459901.919722,2022-11-18,3,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6085-121-V-a-3.fit.gz,good,flat_round
F5855-121-R-c-0,MOA-II,121,2459520.991745,2021-11-02,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5855-121-R-c-0.fit.gz,good,flat_round
F5633-70-R-a-0,MOA-II,70,2459235.880439,2021-01-21,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5633-70-R-a-0.fit.gz,lower,flat
F5900-5-R-a-6,MOA-II,5,2459546.847914,2021-11-28,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5900-5-R-a-6.fit.gz,over,flat
F6014-121-V-c-10,MOA-II,121,2459822.8786,2022-08-31,10,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6014-121-V-c-10.fit.gz,good,flat_round
F5722-20-R-a-4,MOA-II,20,2459261.855634,2021-02-16,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5722-20-R-a-4.fit.gz,good,flat
F6046-121-R-a-6,MOA-II,121,2459898.902891,2022-11-15,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6046-121-R-a-6.fit.gz,lower,flat_round
F6028-121-V-a-6,MOA-II,121,2459829.248302,2022-09-06,6,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6028-121-V-a-6.fit.gz,lower,flat_round
F6135-10-R-a-3,MOA-II,10,2459928.882444,2022-12-15,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6135-10-R-a-3.fit.gz,good,flat
F5654-20-R-b-3,MOA-II,20,2459257.858567,2021-02-12,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5654-20-R-b-3.fit.gz,lower,flat
F6119-121-V-a-7,MOA-II,121,2459922.053308,2022-12-08,7,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6119-121-V-a-7.fit.gz,good,flat_round
F6090-121-R-a-1,MOA-II,121,2459902.88298,2022-11-19,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6090-121-R-a-1.fit.gz,lower,flat_round
F5839-5-R-b-7,MOA-II,5,2459414.75463,2021-07-19,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5839-5-R-b-7.fit.gz,lower,flat
F5875-5-R-a-4,MOA-II,5,2459542.844728,2021-11-24,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5875-5-R-a-4.fit.gz,over,flat
F6411-121-R-a-5,MOA-II,121,2460478.301204,2024-06-16,5,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/F6411-121-R-a-5.fit.gz,good,flat_round
F6071-121-R-a-4,MOA-II,121,2459901.011296,2022-11-17,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6071-121-R-a-4.fit.gz,good,flat_round
F5852-121-I-c-7,MOA-II,121,2459463.242953,2021-09-05,7,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5852-121-I-c-7.fit.gz,good,flat_round
F5879-5-R-a-2,MOA-II,5,2459542.848669,2021-11-24,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5879-5-R-a-2.fit.gz,over,flat
F6082-121-V-a-99,MOA-II,121,2459901.906912,2022-11-18,99,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6082-121-V-a-99.fit.gz,over,flat_round
F6126-121-I-a-0,MOA-II,121,2459923.957028,2022-12-10,0,I,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6126-121-I-a-0.fit.gz,good,flat_round
F6193-121-R-a-8,MOA-II,121,2460188.933803,2023-09-01,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6193-121-R-a-8.fit.gz,lower,flat_round
F6133-5-V-a-5,MOA-II,5,2459928.873529,2022-12-15,5,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6133-5-V-a-5.fit.gz,lower,flat
F5614-20-R-d-9,MOA-II,20,2459193.15589,2020-12-09,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5614-20-R-d-9.fit.gz,lower,flat
F5807-5-R-a-9,MOA-II,5,2459263.84112,2021-02-18,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5807-5-R-a-9.fit.gz,over,flat
F6043-20-R-e-8,MOA-II,20,2459897.859985,2022-11-14,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6043-20-R-e-8.fit.gz,lower,flat
F5969-121-R-c-1,MOA-II,121,2459619.915209,2022-02-09,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5969-121-R-c-1.fit.gz,good,flat_round
F5854-121-R-b-8,MOA-II,121,2459520.980015,2021-11-02,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5854-121-R-b-8.fit.gz,good,flat_round
F6008-121-V-a-5,MOA-II,121,2459765.251947,2022-07-04,5,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6008-121-V-a-5.fit.gz,lower,flat_round
F5865-5-R-c-0,MOA-II,5,2459523.839032,2021-11-05,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5865-5-R-c-0.fit.gz,good,flat
F6058-121-V-c-1,MOA-II,121,2459900.012498,2022-11-16,1,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6058-121-V-c-1.fit.gz,lower,flat_round
F5966-121-R-a-2,MOA-II,121,2459619.890987,2022-02-09,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5966-121-R-a-2.fit.gz,over,flat_round
F5939-121-R-b-8,MOA-II,121,2459560.894699,2021-12-12,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5939-121-R-b-8.fit.gz,lower,flat_round
F5616-20-R-a-10,MOA-II,20,2459193.165542,2020-12-09,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5616-20-R-a-10.fit.gz,good,flat
F5918-15-R-a-8,MOA-II,15,2459546.866226,2021-11-28,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5918-15-R-a-8.fit.gz,good,flat
F5606-15-R-c-4,MOA-II,15,2459142.838591,2020-10-20,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2020/F5606-15-R-c-4.fit.gz,lower,flat
F5950-5-R-a-3,MOA-II,5,2459618.855622,2022-02-08,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5950-5-R-a-3.fit.gz,over,flat
F5997-20-R-a-6,MOA-II,20,2459709.764352,2022-05-10,6,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5997-20-R-a-6.fit.gz,lower,flat
F6079-121-R-a-8,MOA-II,121,2459901.877951,2022-11-18,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6079-121-R-a-8.fit.gz,over,flat_round
F6182-121-R-c-9,MOA-II,121,2460132.289088,2023-07-06,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6182-121-R-c-9.fit.gz,good,flat_round
F6187-121-V-b-2,MOA-II,121,2460146.060661,2023-07-20,2,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6187-121-V-b-2.fit.gz,lower,flat_round
F5834-121-R-b-3,MOA-II,121,2459330.210208,2021-04-25,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5834-121-R-b-3.fit.gz,over,flat_round
F6093-121-R-a-2,MOA-II,121,2459902.928597,2022-11-19,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6093-121-R-a-2.fit.gz,good,flat_round
F5787-30-R-a-4,MOA-II,30,2459263.217495,2021-02-17,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5787-30-R-a-4.fit.gz,good,flat
F6107-121-R-a-7,MOA-II,121,2459910.082896,2022-11-26,7,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6107-121-R-a-7.fit.gz,good,flat_round
F5681-5-R-a-2,MOA-II,5,2459258.843098,2021-02-13,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5681-5-R-a-2.fit.gz,over,flat
F5953-5-R-a-0,MOA-II,5,2459618.858416,2022-02-08,0,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5953-5-R-a-0.fit.gz,good,flat
F6077-121-R-a-2,MOA-II,121,2459901.87213,2022-11-18,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6077-121-R-a-2.fit.gz,good,flat_round
F5850-121-R-c-3,MOA-II,121,2459427.278313,2021-07-31,3,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5850-121-R-c-3.fit.gz,good,flat_round
F5865-5-R-d-9,MOA-II,5,2459523.839961,2021-11-05,9,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5865-5-R-d-9.fit.gz,good,flat
F5997-20-R-a-1,MOA-II,20,2459709.764352,2022-05-10,1,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5997-20-R-a-1.fit.gz,good,flat
F5919-15-R-a-99,MOA-II,15,2459546.867164,2021-11-28,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5919-15-R-a-99.fit.gz,good,flat
F6021-121-V-b-7,MOA-II,121,2459827.310414,2022-09-04,7,V,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6021-121-V-b-7.fit.gz,good,flat_round
F6170-121-R-c-99,MOA-II,121,2460042.906627,2023-04-08,99,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2023/F6170-121-R-c-99.fit.gz,lower,flat_round
F5760-5-R-a-4,MOA-II,5,2459262.8445,2021-02-17,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5760-5-R-a-4.fit.gz,over,flat
F6050-121-R-a-4,MOA-II,121,2459898.988573,2022-11-15,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F6050-121-R-a-4.fit.gz,lower,flat_round
F5943-121-R-c-8,MOA-II,121,2459561.960332,2021-12-13,8,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5943-121-R-c-8.fit.gz,lower,flat_round
F5999-5-R-d-10,MOA-II,5,2459725.763264,2022-05-26,10,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5999-5-R-d-10.fit.gz,lower,flat
F5825-121-R-c-4,MOA-II,121,2459268.076559,2021-02-22,4,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2021/F5825-121-R-c-4.fit.gz,lower,flat_round
F5968-121-R-c-2,MOA-II,121,2459619.905326,2022-02-09,2,R,-1,/home/phys/astro8/MJArchive/MOA/FLAT/2022/F5968-121-R-c-2.fit.gz,good,flat_round
