name,telescope,exptime,jd,date,filename,note
dark-0001_8,B&C,8.0,2460136.8789347224,2023-07-11T09:05:39.96,/home/phys/astro8/MJArchive/octans/20230711/dark-0001_8.fit,
dark-0003_15,B&C,15.0,2460136.883235995,2023-07-11T09:11:51.59,/home/phys/astro8/MJArchive/octans/20230711/dark-0003_15.fit,
Darks-0004_120,B&C,120.0,2460191.8081997684,2023-09-04T07:23:48.46,/home/phys/astro8/MJArchive/octans/20230904/Darks-0004_120.fit,
dark-0002_05,B&C,0.5,2460136.8827903937,2023-07-11T09:11:13.09,/home/phys/astro8/MJArchive/octans/20230711/dark-0002_05.fit,
dark-0005_20,B&C,20.0,2460136.98571632,2023-07-11T11:39:25.89,/home/phys/astro8/MJArchive/octans/20230711/dark-0005_20.fit,
dark-0001_20,B&C,20.0,2460136.879397685,2023-07-11T09:06:19.96,/home/phys/astro8/MJArchive/octans/20230711/dark-0001_20.fit,
dark-0003_20,B&C,20.0,2460136.884562616,2023-07-11T09:13:46.21,/home/phys/astro8/MJArchive/octans/20230711/dark-0003_20.fit,
dark-0002_2,B&C,2.0,2460136.8825126155,2023-07-11T09:10:49.09,/home/phys/astro8/MJArchive/octans/20230711/dark-0002_2.fit,
Darks-0005_5,B&C,5.0,2460191.815250579,2023-09-04T07:33:57.65,/home/phys/astro8/MJArchive/octans/20230904/Darks-0005_5.fit,
dark-0002_180,B&C,180.0,2460123.0493,2023-06-27T13:10:59.52,/home/phys/astro8/MJArchive/octans/20230627/dark-0002_180.fit,
dark-0003_4,B&C,4.0,2460136.884278357,2023-07-11T09:13:21.65,/home/phys/astro8/MJArchive/octans/20230711/dark-0003_4.fit,
Darks-0001_120,B&C,120.0,2460191.791353009,2023-09-04T06:59:32.90,/home/phys/astro8/MJArchive/octans/20230904/Darks-0001_120.fit,
dark-0001_1,B&C,1.0,2460136.880076968,2023-07-11T09:07:18.65,/home/phys/astro8/MJArchive/octans/20230711/dark-0001_1.fit,
dark-0003_5,B&C,5.0,2460136.883992593,2023-07-11T09:12:56.96,/home/phys/astro8/MJArchive/octans/20230711/dark-0003_5.fit,
dark-0003_120,B&C,120.0,2460191.1916765044,2023-09-03T16:36:00.85,/home/phys/astro8/MJArchive/octans/20230903/dark-0003_120.fit,
dark-0002_8,B&C,8.0,2460136.881515046,2023-07-11T09:09:22.90,/home/phys/astro8/MJArchive/octans/20230711/dark-0002_8.fit,
Darks-0004_20,B&C,20.0,2460191.809736342,2023-09-04T07:26:01.22,/home/phys/astro8/MJArchive/octans/20230904/Darks-0004_20.fit,
dark-0001_180,B&C,180.0,2460123.04184919,2023-06-27T13:00:15.77,/home/phys/astro8/MJArchive/octans/20230627/dark-0001_180.fit,
dark-0002_12,B&C,12.0,2460136.8809480323,2023-07-11T09:08:33.91,/home/phys/astro8/MJArchive/octans/20230711/dark-0002_12.fit,
dark-0004_8,B&C,8.0,2460136.984757176,2023-07-11T11:38:03.02,/home/phys/astro8/MJArchive/octans/20230711/dark-0004_8.fit,
dark-0001_300,B&C,300.0,2460191.1748087965,2023-09-03T16:11:43.48,/home/phys/astro8/MJArchive/octans/20230903/dark-0001_300.fit,
dark-0002_120,B&C,120.0,2460191.186727084,2023-09-03T16:28:53.22,/home/phys/astro8/MJArchive/octans/20230903/dark-0002_120.fit,
dark-0002_4,B&C,4.0,2460136.88169375,2023-07-11T09:09:38.34,/home/phys/astro8/MJArchive/octans/20230711/dark-0002_4.fit,
dark-0002_17,B&C,17.0,2460136.8803358795,2023-07-11T09:07:41.02,/home/phys/astro8/MJArchive/octans/20230711/dark-0002_17.fit,
Darks-0003_15,B&C,15.0,2460191.798849421,2023-09-04T07:10:20.59,/home/phys/astro8/MJArchive/octans/20230904/Darks-0003_15.fit,
dark-0002_20,B&C,20.0,2460136.8819780094,2023-07-11T09:10:02.90,/home/phys/astro8/MJArchive/octans/20230711/dark-0002_20.fit,
Darks-0001_5,B&C,5.0,2460191.79278669,2023-09-04T07:01:36.77,/home/phys/astro8/MJArchive/octans/20230904/Darks-0001_5.fit,
dark-0004_300,B&C,300.0,2460191.193109491,2023-09-03T16:38:04.66,/home/phys/astro8/MJArchive/octans/20230903/dark-0004_300.fit,
Darks-0003_5,B&C,5.0,2460191.804018866,2023-09-04T07:17:47.23,/home/phys/astro8/MJArchive/octans/20230904/Darks-0003_5.fit,
Darks-0001_15,B&C,15.0,2460191.7876145835,2023-09-04T06:54:09.90,/home/phys/astro8/MJArchive/octans/20230904/Darks-0001_15.fit,
dark-0002_7,B&C,7.0,2460136.881207639,2023-07-11T09:08:56.34,/home/phys/astro8/MJArchive/octans/20230711/dark-0002_7.fit,
dark-0004_20,B&C,20.0,2460136.9849712965,2023-07-11T11:38:21.52,/home/phys/astro8/MJArchive/octans/20230711/dark-0004_20.fit,
dark-0002_1,B&C,1.0,2460136.882657292,2023-07-11T09:11:01.59,/home/phys/astro8/MJArchive/octans/20230711/dark-0002_1.fit,
Darks-0005_2,B&C,2.0,2460191.815628935,2023-09-04T07:34:30.34,/home/phys/astro8/MJArchive/octans/20230904/Darks-0005_2.fit,
Darks-0002_20,B&C,20.0,2460191.7985050925,2023-09-04T07:09:50.84,/home/phys/astro8/MJArchive/octans/20230904/Darks-0002_20.fit,
dark-0003_05,B&C,0.5,2460136.8853734955,2023-07-11T09:14:56.27,/home/phys/astro8/MJArchive/octans/20230711/dark-0003_05.fit,
Darks-0002_120,B&C,120.0,2460191.7969693285,2023-09-04T07:07:38.15,/home/phys/astro8/MJArchive/octans/20230904/Darks-0002_120.fit,
dark-0001_10,B&C,10.0,2460136.879695023,2023-07-11T09:06:45.65,/home/phys/astro8/MJArchive/octans/20230711/dark-0001_10.fit,
dark-0004_120,B&C,120.0,2460191.196625926,2023-09-03T16:43:08.48,/home/phys/astro8/MJArchive/octans/20230903/dark-0004_120.fit,
dark-0003_8,B&C,8.0,2460136.884099653,2023-07-11T09:13:06.21,/home/phys/astro8/MJArchive/octans/20230711/dark-0003_8.fit,
dark-0006_20,B&C,20.0,2460136.986462848,2023-07-11T11:40:30.39,/home/phys/astro8/MJArchive/octans/20230711/dark-0006_20.fit,
dark-0005_5,B&C,5.0,2460136.985324305,2023-07-11T11:38:52.02,/home/phys/astro8/MJArchive/octans/20230711/dark-0005_5.fit,
Darks-0004_15,B&C,15.0,2460191.804464236,2023-09-04T07:18:25.71,/home/phys/astro8/MJArchive/octans/20230904/Darks-0004_15.fit,
dark-0003_2,B&C,2.0,2460136.885096412,2023-07-11T09:14:32.33,/home/phys/astro8/MJArchive/octans/20230711/dark-0003_2.fit,
dark-0001_12,B&C,12.0,2460136.8783668983,2023-07-11T09:04:50.90,/home/phys/astro8/MJArchive/octans/20230711/dark-0001_12.fit,
dark-0001_15,B&C,15.0,2460136.87807176,2023-07-11T09:04:25.40,/home/phys/astro8/MJArchive/octans/20230711/dark-0001_15.fit,
Darks-0004_5,B&C,5.0,2460191.8096335647,2023-09-04T07:25:52.34,/home/phys/astro8/MJArchive/octans/20230904/Darks-0004_5.fit,
Dark-0001_300,B&C,300.0,2460204.888485648,2023-09-17T09:19:25.16,/home/phys/astro8/MJArchive/octans/20230917/Dark-0001_300.fit,
Dark-0004_300,B&C,300.0,2460205.003004051,2023-09-17T12:04:19.55,/home/phys/astro8/MJArchive/octans/20230917/Dark-0004_300.fit,
Dark-0006_60,B&C,60.0,2460205.0220332174,2023-09-17T12:31:43.67,/home/phys/astro8/MJArchive/octans/20230917/Dark-0006_60.fit,
Dark-0002_180,B&C,180.0,2460204.898811805,2023-09-17T09:34:17.34,/home/phys/astro8/MJArchive/octans/20230917/Dark-0002_180.fit,
Dark-0003_60,B&C,60.0,2460204.9076319444,2023-09-17T09:46:59.40,/home/phys/astro8/MJArchive/octans/20230917/Dark-0003_60.fit,
Dark-0001_60,B&C,60.0,2460204.8944020835,2023-09-17T09:27:56.34,/home/phys/astro8/MJArchive/octans/20230917/Dark-0001_60.fit,
Dark-0005_300,B&C,300.0,2460205.0096207177,2023-09-17T12:13:51.23,/home/phys/astro8/MJArchive/octans/20230917/Dark-0005_300.fit,
Dark-0006_180,B&C,180.0,2460205.0198284723,2023-09-17T12:28:33.18,/home/phys/astro8/MJArchive/octans/20230917/Dark-0006_180.fit,
Dark-0002_300,B&C,300.0,2460204.895218056,2023-09-17T09:29:06.84,/home/phys/astro8/MJArchive/octans/20230917/Dark-0002_300.fit,
Dark-0002_60,B&C,60.0,2460204.901016898,2023-09-17T09:37:27.86,/home/phys/astro8/MJArchive/octans/20230917/Dark-0002_60.fit,
Dark-0005_60,B&C,60.0,2460205.0154193286,2023-09-17T12:22:12.23,/home/phys/astro8/MJArchive/octans/20230917/Dark-0005_60.fit,
Dark-0006_300,B&C,300.0,2460205.0162346065,2023-09-17T12:23:22.67,/home/phys/astro8/MJArchive/octans/20230917/Dark-0006_300.fit,
Dark-0003_180,B&C,180.0,2460204.9054277777,2023-09-17T09:43:48.96,/home/phys/astro8/MJArchive/octans/20230917/Dark-0003_180.fit,
Dark-0001_180,B&C,180.0,2460204.8921979167,2023-09-17T09:24:45.90,/home/phys/astro8/MJArchive/octans/20230917/Dark-0001_180.fit,
Dark-0004_60,B&C,60.0,2460205.008804745,2023-09-17T12:12:40.73,/home/phys/astro8/MJArchive/octans/20230917/Dark-0004_60.fit,
Dark-0003_300,B&C,300.0,2460204.9018319445,2023-09-17T09:38:38.28,/home/phys/astro8/MJArchive/octans/20230917/Dark-0003_300.fit,
Dark-0005_180,B&C,180.0,2460205.0132145835,2023-09-17T12:19:01.74,/home/phys/astro8/MJArchive/octans/20230917/Dark-0005_180.fit,
Dark-0004_180,B&C,180.0,2460205.0066006943,2023-09-17T12:09:30.30,/home/phys/astro8/MJArchive/octans/20230917/Dark-0004_180.fit,
darks-0005_3,B&C,3.0,2460286.9934059028,2023-12-08T11:50:30.27,/home/phys/astro8/MJArchive/octans/20231208/darks-0005_3.fit,
Dark-0003_18,B&C,18.0,2460278.186770949,2023-11-29T16:28:57.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_18.fit,
dark-0003_300,B&C,300.0,2460275.1698145834,2023-11-26T16:04:31.98,/home/phys/astro8/MJArchive/octans/20231126/dark-0003_300.fit,
darks-0007_4,B&C,4.0,2460286.994213889,2023-12-08T11:51:40.08,/home/phys/astro8/MJArchive/octans/20231208/darks-0007_4.fit,
darks-0002_5,B&C,5.0,2460285.087608912,2023-12-06T14:06:09.41,/home/phys/astro8/MJArchive/octans/20231206/darks-0002_5.fit,
Dark-0003_20,B&C,20.0,2460293.055645602,2023-12-14T13:20:07.78,/home/phys/astro8/MJArchive/octans/20231214/Dark-0003_20.fit,
dark-0001_120,B&C,120.0,2460266.826119792,2023-11-18T07:49:36.75,/home/phys/astro8/MJArchive/octans/20231118/dark-0001_120.fit,
dark-0001_30,B&C,30.0,2460266.822630324,2023-11-18T07:44:35.26,/home/phys/astro8/MJArchive/octans/20231118/dark-0001_30.fit,
darks-0003_3,B&C,3.0,2460286.99275463,2023-12-08T11:49:34.00,/home/phys/astro8/MJArchive/octans/20231208/darks-0003_3.fit,
darks-0001_300,B&C,300.0,2460285.0840145834,2023-12-06T14:00:58.86,/home/phys/astro8/MJArchive/octans/20231206/darks-0001_300.fit,
dark-0003_30,B&C,30.0,2460266.1623784723,2023-11-17T15:53:49.50,/home/phys/astro8/MJArchive/octans/20231117/dark-0003_30.fit,
dark-0002_60,B&C,60.0,2460266.831694213,2023-11-18T07:57:38.38,/home/phys/astro8/MJArchive/octans/20231118/dark-0002_60.fit,
dark-0003_300,B&C,300.0,2460281.9962457176,2023-12-03T11:54:35.63,/home/phys/astro8/MJArchive/octans/20231203/dark-0003_300.fit,
darks-0002_60,B&C,60.0,2460283.039387037,2023-12-04T12:56:43.04,/home/phys/astro8/MJArchive/octans/20231204/darks-0002_60.fit,
Dark-0001_120,B&C,120.0,2460278.16754375,2023-11-29T16:01:15.78,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_120.fit,
dark-0002_60,B&C,60.0,2460270.1378202545,2023-11-21T15:18:27.67,/home/phys/astro8/MJArchive/octans/20231121/dark-0002_60.fit,
Dark-0002_27,B&C,27.0,2460278.181915741,2023-11-29T16:21:57.52,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_27.fit,
dark-0004_60,B&C,60.0,2460266.834263657,2023-11-18T08:01:20.38,/home/phys/astro8/MJArchive/octans/20231118/dark-0004_60.fit,
Darks-0001_90,B&C,90.0,2460273.166657524,2023-11-24T15:59:59.21,/home/phys/astro8/MJArchive/octans/20231124/Darks-0001_90.fit,
Dark-0001_1_5,B&C,1.5,2460278.1618059026,2023-11-29T15:53:00.03,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_1_5.fit,
darks-0003_300,B&C,300.0,2460285.091562963,2023-12-06T14:11:51.04,/home/phys/astro8/MJArchive/octans/20231206/darks-0003_300.fit,
Darks-0003_120,B&C,120.0,2460272.145496644,2023-11-23T15:29:30.91,/home/phys/astro8/MJArchive/octans/20231123/Darks-0003_120.fit,
Dark-0003_2,B&C,2.0,2460278.1851100693,2023-11-29T16:26:33.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_2.fit,
dark-0001_300,B&C,300.0,2460275.162264005,2023-11-26T15:53:39.61,/home/phys/astro8/MJArchive/octans/20231126/dark-0001_300.fit,
Dark-0001_2,B&C,2.0,2460278.161661227,2023-11-29T15:52:47.53,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_2.fit,
dark-0002_300,B&C,300.0,2460266.16623125,2023-11-17T15:59:22.38,/home/phys/astro8/MJArchive/octans/20231117/dark-0002_300.fit,
Dark -0001D60,B&C,60.0,2460265.857947338,2023-11-17T08:35:26.65,/home/phys/astro8/MJArchive/octans/20231117/Dark -0001D60.fit,
darks-0002_120,B&C,120.0,2460285.974157524,2023-12-07T11:22:47.21,/home/phys/astro8/MJArchive/octans/20231207/darks-0002_120.fit,
Dark  -0003D300,B&C,300.0,2460265.874674884,2023-11-17T08:59:31.91,/home/phys/astro8/MJArchive/octans/20231117/Dark  -0003D300.fit,
darks-0001_60,B&C,60.0,2460284.0283980323,2023-12-05T12:40:53.59,/home/phys/astro8/MJArchive/octans/20231205/darks-0001_60.fit,
Dark-0002_5,B&C,5.0,2460278.1726081017,2023-11-29T16:08:33.34,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_5.fit,
Dark-0003_27,B&C,27.0,2460278.193489699,2023-11-29T16:38:37.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_27.fit,
Dark-0002_120,B&C,120.0,2460291.8936222224,2023-12-13T09:26:48.96,/home/phys/astro8/MJArchive/octans/20231213/Dark-0002_120.fit,
darks-0001_3,B&C,3.0,2460284.029683565,2023-12-05T12:42:44.66,/home/phys/astro8/MJArchive/octans/20231205/darks-0001_3.fit,
Dark-0001_22,B&C,22.0,2460278.171582986,2023-11-29T16:07:04.77,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_22.fit,
darks-0002_300,B&C,300.0,2460285.0877883104,2023-12-06T14:06:24.91,/home/phys/astro8/MJArchive/octans/20231206/darks-0002_300.fit,
darks-0004_3,B&C,3.0,2460286.99308044,2023-12-08T11:50:02.15,/home/phys/astro8/MJArchive/octans/20231208/darks-0004_3.fit,
Dark-0003_60,B&C,60.0,2460293.0548296296,2023-12-14T13:18:57.28,/home/phys/astro8/MJArchive/octans/20231214/Dark-0003_60.fit,
Dark-0002_20,B&C,20.0,2460293.0493739583,2023-12-14T13:11:05.91,/home/phys/astro8/MJArchive/octans/20231214/Dark-0002_20.fit,
darks-0003_0_8,B&C,0.8,2460284.0366452546,2023-12-05T12:52:46.15,/home/phys/astro8/MJArchive/octans/20231205/darks-0003_0_8.fit,
Darks-0002_60,B&C,60.0,2460272.1342314817,2023-11-23T15:13:17.60,/home/phys/astro8/MJArchive/octans/20231123/Darks-0002_60.fit,
Dark-0004_60,B&C,60.0,2460289.1168583333,2023-12-10T14:48:16.56,/home/phys/astro8/MJArchive/octans/20231210/Dark-0004_60.fit,
Dark-0004_120,B&C,120.0,2460293.059591667,2023-12-14T13:25:48.72,/home/phys/astro8/MJArchive/octans/20231214/Dark-0004_120.fit,
Dark-0003_120,B&C,120.0,2460291.8990278933,2023-12-13T09:34:36.01,/home/phys/astro8/MJArchive/octans/20231213/Dark-0003_120.fit,
darks-0002_3,B&C,3.0,2460284.036487616,2023-12-05T12:52:32.53,/home/phys/astro8/MJArchive/octans/20231205/darks-0002_3.fit,
Dark-0006_120,B&C,120.0,2460291.9152489584,2023-12-13T09:57:57.51,/home/phys/astro8/MJArchive/octans/20231213/Dark-0006_120.fit,
dark-0002_30,B&C,30.0,2460266.16109375,2023-11-17T15:51:58.50,/home/phys/astro8/MJArchive/octans/20231117/dark-0002_30.fit,
darks-0001_5,B&C,5.0,2460285.083834375,2023-12-06T14:00:43.29,/home/phys/astro8/MJArchive/octans/20231206/darks-0001_5.fit,
Dark -0004D60,B&C,60.0,2460265.864465625,2023-11-17T08:44:49.83,/home/phys/astro8/MJArchive/octans/20231117/Dark -0004D60.fit,
Dark-0004_20,B&C,20.0,2460293.061917593,2023-12-14T13:29:09.68,/home/phys/astro8/MJArchive/octans/20231214/Dark-0004_20.fit,
Dark-0002_17,B&C,17.0,2460278.174154051,2023-11-29T16:10:46.91,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_17.fit,
Dark-0004_5,B&C,5.0,2460278.18418426,2023-11-29T16:25:13.52,/home/phys/astro8/MJArchive/octans/20231129/Dark-0004_5.fit,
dark-0001_120,B&C,120.0,2460266.159582638,2023-11-17T15:49:47.94,/home/phys/astro8/MJArchive/octans/20231117/dark-0001_120.fit,
darks-0001_300,B&C,300.0,2460285.9705623845,2023-12-07T11:17:36.59,/home/phys/astro8/MJArchive/octans/20231207/darks-0001_300.fit,
Darks-0003_90,B&C,90.0,2460273.17805,2023-11-24T16:16:23.52,/home/phys/astro8/MJArchive/octans/20231125/Darks-0003_90.fit,
darks-0002_0_8,B&C,0.8,2460284.0298405094,2023-12-05T12:42:58.22,/home/phys/astro8/MJArchive/octans/20231205/darks-0002_0_8.fit,
Darks-0002_120,B&C,120.0,2460272.1362099536,2023-11-23T15:16:08.54,/home/phys/astro8/MJArchive/octans/20231123/Darks-0002_120.fit,
Darks-0001_120,B&C,120.0,2460272.1269224538,2023-11-23T15:02:46.10,/home/phys/astro8/MJArchive/octans/20231123/Darks-0001_120.fit,
dark-0002_60,B&C,60.0,2460266.1615626155,2023-11-17T15:52:39.01,/home/phys/astro8/MJArchive/octans/20231117/dark-0002_60.fit,
dark-0003_60,B&C,60.0,2460270.142232176,2023-11-21T15:24:48.86,/home/phys/astro8/MJArchive/octans/20231121/dark-0003_60.fit,
Dark-0002_60,B&C,60.0,2460289.105020255,2023-12-10T14:31:13.75,/home/phys/astro8/MJArchive/octans/20231210/Dark-0002_60.fit,
Dark-0003_300,B&C,300.0,2460293.049726157,2023-12-14T13:11:36.34,/home/phys/astro8/MJArchive/octans/20231214/Dark-0003_300.fit,
dark-0003_60,B&C,60.0,2460275.17493831,2023-11-26T16:11:54.67,/home/phys/astro8/MJArchive/octans/20231126/dark-0003_60.fit,
Dark-0002_120,B&C,120.0,2460278.179120602,2023-11-29T16:17:56.02,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_120.fit,
dark-0005_60,B&C,60.0,2460266.165415972,2023-11-17T15:58:11.94,/home/phys/astro8/MJArchive/octans/20231117/dark-0005_60.fit,
Darks-0003_90,B&C,90.0,2460273.17805,2023-11-24T16:16:23.52,/home/phys/astro8/MJArchive/octans/20231124/Darks-0003_90.fit,
Darks-0001_180,B&C,180.0,2460273.169332524,2023-11-24T16:03:50.33,/home/phys/astro8/MJArchive/octans/20231125/Darks-0001_180.fit,
dark-0002_60,B&C,60.0,2460275.1741223377,2023-11-26T16:10:44.17,/home/phys/astro8/MJArchive/octans/20231126/dark-0002_60.fit,
darks-0003_240,B&C,240.0,2460283.040203704,2023-12-04T12:57:53.60,/home/phys/astro8/MJArchive/octans/20231204/darks-0003_240.fit,
Dark-0002_300,B&C,300.0,2460289.099916782,2023-12-10T14:23:52.81,/home/phys/astro8/MJArchive/octans/20231210/Dark-0002_300.fit,
Dark-0003_5,B&C,5.0,2460278.173974537,2023-11-29T16:10:31.40,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_5.fit,
darks-0002_120,B&C,120.0,2460284.033690278,2023-12-05T12:48:30.84,/home/phys/astro8/MJArchive/octans/20231205/darks-0002_120.fit,
Dark-0001_15,B&C,15.0,2460278.1628938657,2023-11-29T15:54:34.03,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_15.fit,
Dark-0002_300,B&C,300.0,2460278.175526157,2023-11-29T16:12:45.46,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_300.fit,
Dark-0004_120,B&C,120.0,2460291.9044336807,2023-12-13T09:42:23.07,/home/phys/astro8/MJArchive/octans/20231213/Dark-0004_120.fit,
Darks-0001_60,B&C,60.0,2460272.124943287,2023-11-23T14:59:55.10,/home/phys/astro8/MJArchive/octans/20231123/Darks-0001_60.fit,
Dark-0002_120,B&C,120.0,2460289.1035105325,2023-12-10T14:29:03.31,/home/phys/astro8/MJArchive/octans/20231210/Dark-0002_120.fit,
darks-0001_120,B&C,120.0,2460285.9690511576,2023-12-07T11:15:26.02,/home/phys/astro8/MJArchive/octans/20231207/darks-0001_120.fit,
dark-0003_60,B&C,60.0,2460266.832978935,2023-11-18T07:59:29.38,/home/phys/astro8/MJArchive/octans/20231118/dark-0003_60.fit,
Darks-0002_300,B&C,300.0,2460272.1306377314,2023-11-23T15:08:07.10,/home/phys/astro8/MJArchive/octans/20231123/Darks-0002_300.fit,
Dark-0003300,B&C,300.0,2460291.89531713,2023-12-13T09:29:15.40,/home/phys/astro8/MJArchive/octans/20231213/Dark-0003300.fit,
Darks-0002_180,B&C,180.0,2460273.175027778,2023-11-24T16:12:02.40,/home/phys/astro8/MJArchive/octans/20231124/Darks-0002_180.fit,
Dark-0003_8,B&C,8.0,2460278.185630902,2023-11-29T16:27:18.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_8.fit,
Dark-0003_17,B&C,17.0,2460278.1860244214,2023-11-29T16:27:52.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_17.fit,
darks-0003_300,B&C,300.0,2460285.980775,2023-12-07T11:32:18.96,/home/phys/astro8/MJArchive/octans/20231207/darks-0003_300.fit,
Dark-0003_1_5,B&C,1.5,2460278.185254745,2023-11-29T16:26:46.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_1_5.fit,
darks-0002_0_15,B&C,0.15,2460284.0299707176,2023-12-05T12:43:09.47,/home/phys/astro8/MJArchive/octans/20231205/darks-0002_0_15.fit,
darks-0003_300,B&C,300.0,2460287.157794907,2023-12-08T15:47:13.48,/home/phys/astro8/MJArchive/octans/20231208/darks-0003_300.fit,
darks-0001_30,B&C,30.0,2460284.0292141205,2023-12-05T12:42:04.10,/home/phys/astro8/MJArchive/octans/20231205/darks-0001_30.fit,
Dark-0003_13,B&C,13.0,2460278.1863427083,2023-11-29T16:28:20.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_13.fit,
Dark-0002_24,B&C,24.0,2460278.1827605325,2023-11-29T16:23:10.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_24.fit,
Dark  -0004D300,B&C,300.0,2460265.8781909724,2023-11-17T09:04:35.70,/home/phys/astro8/MJArchive/octans/20231117/Dark  -0004D300.fit,
Dark-0004_3,B&C,3.0,2460278.1843636576,2023-11-29T16:25:29.02,/home/phys/astro8/MJArchive/octans/20231129/Dark-0004_3.fit,
darks-0003_30,B&C,30.0,2460284.0428193286,2023-12-05T13:01:39.59,/home/phys/astro8/MJArchive/octans/20231205/darks-0003_30.fit,
Dark-0001_25,B&C,25.0,2460278.1707729166,2023-11-29T16:05:54.78,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_25.fit,
dark-0001_180,B&C,180.0,2460269.1512265047,2023-11-20T15:37:45.97,/home/phys/astro8/MJArchive/octans/20231120/dark-0001_180.fit,
dark-0003_60,B&C,60.0,2460266.162848264,2023-11-17T15:54:30.09,/home/phys/astro8/MJArchive/octans/20231117/dark-0003_60.fit,
Dark-0001_18,B&C,18.0,2460278.1636172454,2023-11-29T15:55:36.53,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_18.fit,
Dark-0004_300,B&C,300.0,2460289.111754167,2023-12-10T14:40:55.56,/home/phys/astro8/MJArchive/octans/20231210/Dark-0004_300.fit,
Dark -0002D60,B&C,60.0,2460265.860121065,2023-11-17T08:38:34.46,/home/phys/astro8/MJArchive/octans/20231117/Dark -0002D60.fit,
dark-0002_120,B&C,0.0,2460275.169693866,2023-11-26T16:04:21.55,/home/phys/astro8/MJArchive/octans/20231126/dark-0002_120.fit,
Darks-0003_180,B&C,180.0,2460272.147006366,2023-11-23T15:31:41.35,/home/phys/astro8/MJArchive/octans/20231123/Darks-0003_180.fit,
Dark-0005_3,B&C,3.0,2460278.186614699,2023-11-29T16:28:43.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0005_3.fit,
Darks-0001_90,B&C,90.0,2460273.166657524,2023-11-24T15:59:59.21,/home/phys/astro8/MJArchive/octans/20231125/Darks-0001_90.fit,
Dark-0002_60,B&C,60.0,2460293.0485586803,2023-12-14T13:09:55.47,/home/phys/astro8/MJArchive/octans/20231214/Dark-0002_60.fit,
Dark-000130,B&C,30.0,2460291.888403009,2023-12-13T09:19:18.02,/home/phys/astro8/MJArchive/octans/20231213/Dark-000130.fit,
Darks-0001_300,B&C,300.0,2460272.121347454,2023-11-23T14:54:44.42,/home/phys/astro8/MJArchive/octans/20231123/Darks-0001_300.fit,
Dark-0001_27,B&C,27.0,2460278.170338889,2023-11-29T16:05:17.28,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_27.fit,
