name,band,telescope,exptime,jd,date,filename,note
flat_20220903-0015OIII,OIII,B&C,7.0,2459825.289002546,2022-09-02T18:56:09.82,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0015OIII.fit,good
Flats-0012-g,g,,5.0,2459399.7400943288,2021-07-04T05:45:44.15,/home/phys/astro8/MJArchive/octans/20210704/Flats-0012-g.fit,lower
flats-0056V,V,,2.0,2459605.213990625,2022-01-25T17:08:08.79,/home/phys/astro8/MJArchive/octans/20220125/flats-0056V.fit,over
Flat -0025g,g,B&C,15.0,2459687.2783634258,2022-04-17T18:40:50.60,/home/phys/astro8/MJArchive/octans/20220417/Flat -0025g.fit,lower
flat-0010g,g,,30.0,2459610.2065592594,2022-01-30T16:57:26.72,/home/phys/astro8/MJArchive/octans/20220130/flat-0010g.fit,good
Flat-0022B,B,,50.0,2458725.711736111,2019-08-30T05:04:54,/home/phys/astro8/MJArchive/octans/20190830/Flat-0022B.fit,good
flats-0027V,V,,4.0,2459605.211818287,2022-01-25T17:05:01.10,/home/phys/astro8/MJArchive/octans/20220125/flats-0027V.fit,over
flat-0004g,g,,15.0,2459605.8654118055,2022-01-26T08:46:11.58,/home/phys/astro8/MJArchive/octans/20220126/flat-0004g.fit,good
flats_20220904-0013_R_,R,B&C,2.0,2459827.279230903,2022-09-04T18:42:05.55,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0013_R_.fit,good
flat-0005r,r,,8.0,2459605.860483449,2022-01-26T08:39:05.77,/home/phys/astro8/MJArchive/octans/20220126/flat-0005r.fit,over
Flat_r_20220829-0001r,r,B&C,5.0,2459821.2769548614,2022-08-29T18:38:48.90,/home/phys/astro8/MJArchive/octans/20220829/Flat_r_20220829-0001r.fit,lower
flat-0022V,V,,6.0,2459606.210419213,2022-01-26T17:03:00.22,/home/phys/astro8/MJArchive/octans/20220126/flat-0022V.fit,good
flats_20220905-0015_i,i,B&C,0.5,2459828.2816631943,2022-09-05T18:45:35.70,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0015_i.fit,good
Flat-0020uu,u,,60.0,2458725.706886574,2019-08-30T04:57:55,/home/phys/astro8/MJArchive/octans/20190830/Flat-0020uu.fit,lower
Flat -0003g,g,B&C,15.0,2459687.271183912,2022-04-17T18:30:30.29,/home/phys/astro8/MJArchive/octans/20220417/Flat -0003g.fit,lower
Flats_20220908-0010_OIII,OIII,B&C,15.0,2459831.280055903,2022-09-08T18:43:16.83,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0010_OIII.fit,good
Flat-0006I,I,,0.2,2458725.6563657406,2019-08-30T03:45:10,/home/phys/astro8/MJArchive/octans/20190830/Flat-0006I.fit,over
flat-0002V,V,,8.0,2459617.2190601854,2022-02-06T17:15:26.80,/home/phys/astro8/MJArchive/octans/20220206/flat-0002V.fit,good
FlatDome-0008g,g,B&C,5.0,2459687.8718733797,2022-04-18T08:55:29.86,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0008g.fit,good
flats_20220904-0005_g,g,B&C,10.0,2459827.272980324,2022-09-04T18:33:05.50,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0005_g.fit,good
Flat-0001B,B,,50.0,2458725.641412037,2019-08-30T03:23:38,/home/phys/astro8/MJArchive/octans/20190830/Flat-0001B.fit,good
FlatDome-0002g,g,B&C,5.0,2459687.870649421,2022-04-18T08:53:44.11,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0002g.fit,good
flats_20220905-0011_OIII,OIII,B&C,10.0,2459828.2852672455,2022-09-05T18:50:47.09,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0011_OIII.fit,good
flats_20220904-0004_r,r,B&C,10.0,2459827.2749398146,2022-09-04T18:35:54.80,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0004_r.fit,good
FlatDome-0003g,g,B&C,5.0,2459687.870853472,2022-04-18T08:54:01.74,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0003g.fit,good
Flat-0001r,r,,30.0,2459682.780493403,2022-04-13T06:43:54.63,/home/phys/astro8/MJArchive/octans/20220413/Flat-0001r.fit,lower
Flat-0014zz,z,,0.1,2458725.6890625,2019-08-30T04:32:15,/home/phys/astro8/MJArchive/octans/20190830/Flat-0014zz.fit,good
Flat-0027uu,u,,60.0,2458725.729074074,2019-08-30T05:29:52,/home/phys/astro8/MJArchive/octans/20190830/Flat-0027uu.fit,lower
Flat-0016i,i,,2.0,2459684.285592477,2022-04-14T18:51:15.19,/home/phys/astro8/MJArchive/octans/20220414/Flat-0016i.fit,over
Flats_20220908-0007_V,V,B&C,2.5,2459831.2743314817,2022-09-08T18:35:02.24,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0007_V.fit,good
flats-0030V,V,,3.0,2459605.212100347,2022-01-25T17:05:25.47,/home/phys/astro8/MJArchive/octans/20220125/flats-0030V.fit,good
flats_20220904-0009_SII,SII,B&C,10.0,2459827.288703588,2022-09-04T18:55:43.99,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0009_SII.fit,good
flat_20220903-0002r,r,B&C,15.0,2459825.275266088,2022-09-02T18:36:22.99,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0002r.fit,good
Flat-0006zz,z,,0.2,2458725.657824074,2019-08-30T03:47:16,/home/phys/astro8/MJArchive/octans/20190830/Flat-0006zz.fit,over
Flat-0010g,g,,12.0,2459682.277777546,2022-04-12T18:39:59.98,/home/phys/astro8/MJArchive/octans/20220412/Flat-0010g.fit,good
flats_20220904-0014_R_,R,B&C,2.0,2459827.2792989584,2022-09-04T18:42:11.43,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0014_R_.fit,good
Flat-0005I,I,,0.2,2458725.653599537,2019-08-30T03:41:11,/home/phys/astro8/MJArchive/octans/20190830/Flat-0005I.fit,over
Flat-0014rr,r,,5.0,2458725.6886805557,2019-08-30T04:31:42,/home/phys/astro8/MJArchive/octans/20190830/Flat-0014rr.fit,over
Flat-001630,bad,bad,-999.0,-999.0,bad,bad,bad
Flat-0008r,r,B&C,10.0,2459686.9704703703,2022-04-17T11:17:28.64,/home/phys/astro8/MJArchive/octans/20220417/Flat-0008r.fit,good
Flat-001830,bad,bad,-999.0,-999.0,bad,bad,bad
flat_20220903-0009OIII,OIII,B&C,20.0,2459825.2856871528,2022-09-02T18:51:23.37,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0009OIII.fit,good
Flat-0002rr,r,,6.0,2458725.646527778,2019-08-30T03:31:00,/home/phys/astro8/MJArchive/octans/20190830/Flat-0002rr.fit,over
flats-0046V,V,,2.0,2459605.2132824073,2022-01-25T17:07:07.60,/home/phys/astro8/MJArchive/octans/20220125/flats-0046V.fit,good
flats_20220906-0007_V,V,B&C,5.0,2459828.775886921,2022-09-06T06:37:16.63,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0007_V.fit,good
flats_20220905-0007_i,i,B&C,1.0,2459828.2792,2022-09-05T18:42:02.88,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0007_i.fit,over
flats_20220905-0004_Ha,Halpha,B&C,10.0,2459828.2877483796,2022-09-05T18:54:21.46,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0004_Ha.fit,over
flat-0010,r,,7.0,2459606.85884456,2022-01-27T08:36:44.17,/home/phys/astro8/MJArchive/octans/20220127/flat-0010.fit,good
Flat -0029g,g,B&C,15.0,2459687.279235764,2022-04-17T18:42:05.97,/home/phys/astro8/MJArchive/octans/20220417/Flat -0029g.fit,good
flat-0009V,V,,7.0,2459610.213934838,2022-01-30T17:08:03.97,/home/phys/astro8/MJArchive/octans/20220130/flat-0009V.fit,good
flat_20220903-0007SII,SII,B&C,11.0,2459825.2873627315,2022-09-02T18:53:48.14,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0007SII.fit,good
flat-0009z,z,,1.0,2459603.8770200233,2022-01-24T09:02:54.53,/home/phys/astro8/MJArchive/octans/20220124/flat-0009z.fit,lower
flat_20220903-0001Ha,Halpha,B&C,7.0,2459825.289751273,2022-09-02T18:57:14.51,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0001Ha.fit,good
flats_20220905-0009_r,r,B&C,8.0,2459828.273953935,2022-09-05T18:34:29.62,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0009_r.fit,good
flat-0013g,g,,20.0,2459610.2080594907,2022-01-30T16:59:36.34,/home/phys/astro8/MJArchive/octans/20220130/flat-0013g.fit,good
flat-0011g,g,,20.0,2459606.2041386575,2022-01-26T16:53:57.58,/home/phys/astro8/MJArchive/octans/20220126/flat-0011g.fit,good
flats_20220906-0013_R_,R,B&C,2.0,2459828.7747194446,2022-09-06T06:35:35.76,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0013_R_.fit,good
Flat-0001ii,i,,0.2,2458725.643912037,2019-08-30T03:27:14,/home/phys/astro8/MJArchive/octans/20190830/Flat-0001ii.fit,over
flats_20220904-0001_g,g,B&C,10.0,2459827.272331366,2022-09-04T18:32:09.43,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0001_g.fit,good
Flats-0014-r,r,,5.0,2459399.740984838,2021-07-04T05:47:01.09,/home/phys/astro8/MJArchive/octans/20210704/Flats-0014-r.fit,lower
flats_20220904-0001_R_,R,B&C,8.0,2459827.277902315,2022-09-04T18:40:10.76,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0001_R_.fit,over
Flats-0018-r,r,,5.0,2459399.7425820604,2021-07-04T05:49:19.09,/home/phys/astro8/MJArchive/octans/20210704/Flats-0018-r.fit,lower
flat-0003g,g,,25.0,2459610.2027435186,2022-01-30T16:51:57.04,/home/phys/astro8/MJArchive/octans/20220130/flat-0003g.fit,lower
Flats-0002_B,B,,10.0,2459397.754472222,2021-07-02T06:06:26.40,/home/phys/astro8/MJArchive/octans/20210702/Flats-0002_B.fit,lower
flat-0008r,r,,0.1,2459603.87489919,2022-01-24T08:59:51.29,/home/phys/astro8/MJArchive/octans/20220124/flat-0008r.fit,lower
flats_20220905-0017_i,i,B&C,0.5,2459828.281766551,2022-09-05T18:45:44.63,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0017_i.fit,over
Flat-0014i,i,,3.0,2459682.2840006943,2022-04-12T18:48:57.66,/home/phys/astro8/MJArchive/octans/20220412/Flat-0014i.fit,good
Flat-0012B,B,,50.0,2458725.6797916666,2019-08-30T04:18:54,/home/phys/astro8/MJArchive/octans/20190830/Flat-0012B.fit,good
Flat-0006ii,i,,0.2,2458725.6577430554,2019-08-30T03:47:09,/home/phys/astro8/MJArchive/octans/20190830/Flat-0006ii.fit,over
Flats_20220908-0010_g,g,B&C,2.0,2459831.272499074,2022-09-08T18:32:23.92,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0010_g.fit,good
flat-0003r,r,,10.0,2459617.217397569,2022-02-06T17:13:03.15,/home/phys/astro8/MJArchive/octans/20220206/flat-0003r.fit,good
flats_20220905-0003_V,V,B&C,7.0,2459828.2746476852,2022-09-05T18:35:29.56,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0003_V.fit,good
Flats_20220908-0003_R_,R,B&C,1.0,2459831.2751359954,2022-09-08T18:36:11.75,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0003_R_.fit,good
flat-0016r,r,B&C,10.0,2459686.9802416665,2022-04-17T11:31:32.88,/home/phys/astro8/MJArchive/octans/20220417/flat-0016r.fit,good
Flat-0012i,i,,3.0,2459682.283814699,2022-04-12T18:48:41.59,/home/phys/astro8/MJArchive/octans/20220412/Flat-0012i.fit,good
flats-0041V,V,,2.0,2459605.212927199,2022-01-25T17:06:36.91,/home/phys/astro8/MJArchive/octans/20220125/flats-0041V.fit,good
flat-0006g,g,,30.0,2459610.2041525464,2022-01-30T16:53:58.78,/home/phys/astro8/MJArchive/octans/20220130/flat-0006g.fit,good
Flat-0013r,r,B&C,10.0,2459686.9712725696,2022-04-17T11:18:37.95,/home/phys/astro8/MJArchive/octans/20220417/Flat-0013r.fit,good
flats_20220905-0006_SII,SII,B&C,7.0,2459828.286498264,2022-09-05T18:52:33.45,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0006_SII.fit,good
flat_20220903-0007OIII,OIII,B&C,20.0,2459825.2851358796,2022-09-02T18:50:35.74,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0007OIII.fit,good
flat_20220903-0002g,g,B&C,25.0,2459825.2728138887,2022-09-02T18:32:51.12,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0002g.fit,good
Flat-000930,bad,bad,-999.0,-999.0,bad,bad,bad
flat_20220903-0008g,g,B&C,15.0,2459825.2747814814,2022-09-02T18:35:41.12,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0008g.fit,over
Flat-0006g,g,,13.0,2459684.2792549767,2022-04-14T18:42:07.63,/home/phys/astro8/MJArchive/octans/20220414/Flat-0006g.fit,good
Flats_20220908-0007_Ha,Halpha,B&C,8.0,2459831.283664583,2022-09-08T18:48:28.62,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0007_Ha.fit,good
flat_20220903-0001r,r,B&C,15.0,2459825.275047685,2022-09-02T18:36:04.12,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0001r.fit,good
Flat-0007gg,g,,20.0,2458725.66,2019-08-30T03:50:24,/home/phys/astro8/MJArchive/octans/20190830/Flat-0007gg.fit,over
flats_20220906-0003_i,i,B&C,0.5,2459828.771511227,2022-09-06T06:30:58.57,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0003_i.fit,good
flat-0017g,g,,15.0,2459610.209214815,2022-01-30T17:01:16.16,/home/phys/astro8/MJArchive/octans/20220130/flat-0017g.fit,good
Flat-0005r,r,,6.0,2459684.282765509,2022-04-14T18:47:10.94,/home/phys/astro8/MJArchive/octans/20220414/Flat-0005r.fit,good
FlatDome-0012g,g,B&C,5.0,2459687.872689352,2022-04-18T08:56:40.36,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0012g.fit,good
Flat-0016ii,i,,0.1,2458725.6952314815,2019-08-30T04:41:08,/home/phys/astro8/MJArchive/octans/20190830/Flat-0016ii.fit,good
Flat-0003i,i,,5.0,2459682.282717361,2022-04-12T18:47:06.78,/home/phys/astro8/MJArchive/octans/20220412/Flat-0003i.fit,good
Flat-0006r,r,B&C,10.0,2459686.9701498845,2022-04-17T11:17:00.95,/home/phys/astro8/MJArchive/octans/20220417/Flat-0006r.fit,good
flats-0010g,g,,20.0,2459605.2013582177,2022-01-25T16:49:57.35,/home/phys/astro8/MJArchive/octans/20220125/flats-0010g.fit,good
flat_20220903-0005OIII,OIII,B&C,25.0,2459825.284361111,2022-09-02T18:49:28.80,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0005OIII.fit,over
flats-0002g,g,,30.0,2459605.195417824,2022-01-25T16:41:24.10,/home/phys/astro8/MJArchive/octans/20220125/flats-0002g.fit,lower
Flats-0009-r,r,,5.0,2459399.737477083,2021-07-04T05:41:58.02,/home/phys/astro8/MJArchive/octans/20210704/Flats-0009-r.fit,lower
flat_20220903-0005SII,SII,B&C,13.0,2459825.2869792823,2022-09-02T18:53:15.01,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0005SII.fit,over
flat_20220903-0005i,i,B&C,3.0,2459825.278648611,2022-09-02T18:41:15.24,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0005i.fit,good
Flat -0027g,g,B&C,15.0,2459687.278799537,2022-04-17T18:41:28.28,/home/phys/astro8/MJArchive/octans/20220417/Flat -0027g.fit,good
FlatDome-0011,bad,bad,-999.0,-999.0,bad,bad,bad
Flat-0027zz,z,,0.1,2458725.7305208333,2019-08-30T05:31:57,/home/phys/astro8/MJArchive/octans/20190830/Flat-0027zz.fit,good
Flat-0019gg,g,,5.0,2458725.7045717593,2019-08-30T04:54:35,/home/phys/astro8/MJArchive/octans/20190830/Flat-0019gg.fit,good
flats_20220906-0001_Ha,Halpha,B&C,8.0,2459828.762383449,2022-09-06T06:17:49.93,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0001_Ha.fit,good
Flats_20220908-0011_Ha,Halpha,B&C,8.0,2459831.2842172454,2022-09-08T18:49:16.37,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0011_Ha.fit,good
flats_20220906-0002_V,V,B&C,4.0,2459828.775379051,2022-09-06T06:36:32.75,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0002_V.fit,good
Flat-0012ii,i,,0.1,2458725.6825694446,2019-08-30T04:22:54,/home/phys/astro8/MJArchive/octans/20190830/Flat-0012ii.fit,good
Flat-0020B,B,,50.0,2458725.705405093,2019-08-30T04:55:47,/home/phys/astro8/MJArchive/octans/20190830/Flat-0020B.fit,good
flats_20220904-0005_OIII,OIII,B&C,10.0,2459827.28642419,2022-09-04T18:52:27.05,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0005_OIII.fit,good
Flats_20220908-0009_V,V,B&C,2.5,2459831.274478935,2022-09-08T18:35:14.98,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0009_V.fit,good
Flat-0007ii,i,,0.2,2458725.660462963,2019-08-30T03:51:04,/home/phys/astro8/MJArchive/octans/20190830/Flat-0007ii.fit,over
Flats-0006-g,g,,10.0,2459399.7356078704,2021-07-04T05:39:16.52,/home/phys/astro8/MJArchive/octans/20210704/Flats-0006-g.fit,over
Flats_20220908-0005_Ha,Halpha,B&C,10.0,2459831.2833354166,2022-09-08T18:48:00.18,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0005_Ha.fit,good
Flat-0006r,r,,6.0,2459684.282879167,2022-04-14T18:47:20.76,/home/phys/astro8/MJArchive/octans/20220414/Flat-0006r.fit,over
FlatDome-0012,bad,bad,-999.0,-999.0,bad,bad,bad
flat-0007r,r,,25.0,2459608.862911111,2022-01-29T08:42:35.52,/home/phys/astro8/MJArchive/octans/20220129/flat-0007r.fit,good
flat-0001g,g,,30.0,2459617.213934838,2022-02-06T17:08:03.97,/home/phys/astro8/MJArchive/octans/20220206/flat-0001g.fit,good
Flats-0020-i,i,,5.0,2459399.7434725696,2021-07-04T05:50:36.03,/home/phys/astro8/MJArchive/octans/20210704/Flats-0020-i.fit,lower
Flats-0020-r,r,,5.0,2459399.7433806714,2021-07-04T05:50:28.09,/home/phys/astro8/MJArchive/octans/20210704/Flats-0020-r.fit,lower
flat-0021z,z,,5.0,2459603.878636111,2022-01-24T09:05:14.16,/home/phys/astro8/MJArchive/octans/20220124/flat-0021z.fit,lower
Flat-0015r,r,,3.0,2459684.283847685,2022-04-14T18:48:44.44,/home/phys/astro8/MJArchive/octans/20220414/Flat-0015r.fit,good
flats_20220905-0009_SII,SII,B&C,7.0,2459828.286877315,2022-09-05T18:53:06.20,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0009_SII.fit,good
flats_20220904-0001_SII,SII,B&C,10.0,2459827.2874159724,2022-09-04T18:53:52.74,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0001_SII.fit,good
Flat-0005i,i,,20.0,2459682.777809491,2022-04-13T06:40:02.74,/home/phys/astro8/MJArchive/octans/20220413/Flat-0005i.fit,good
Flat-0027B,B,,50.0,2458725.7275925926,2019-08-30T05:27:44,/home/phys/astro8/MJArchive/octans/20190830/Flat-0027B.fit,good
flats_20220905-0004_g,g,B&C,10.0,2459828.271694097,2022-09-05T18:31:14.37,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0004_g.fit,good
flat-0006V,V,,15.0,2459606.207499537,2022-01-26T16:58:47.96,/home/phys/astro8/MJArchive/octans/20220126/flat-0006V.fit,good
flat-0015r,r,,8.0,2459605.8619822916,2022-01-26T08:41:15.27,/home/phys/astro8/MJArchive/octans/20220126/flat-0015r.fit,good
flats-0021r,r,,8.0,2459605.208103009,2022-01-25T16:59:40.10,/home/phys/astro8/MJArchive/octans/20220125/flats-0021r.fit,over
flats_20220905-0010_SII,SII,B&C,7.0,2459828.287003125,2022-09-05T18:53:17.07,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0010_SII.fit,good
Flat-0020i,i,,3.0,2459682.2845106483,2022-04-12T18:49:41.72,/home/phys/astro8/MJArchive/octans/20220412/Flat-0020i.fit,over
Flats_20220908-0006_V,V,B&C,2.5,2459831.274240972,2022-09-08T18:34:54.42,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0006_V.fit,good
flats_20220904-0004_Ha,Halpha,B&C,10.0,2459827.289690278,2022-09-04T18:57:09.24,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0004_Ha.fit,good
flat-0003V,V,,15.0,2459606.2067927085,2022-01-26T16:57:46.89,/home/phys/astro8/MJArchive/octans/20220126/flat-0003V.fit,good
flats_20220906-0021_i,i,B&C,1.0,2459828.7727944446,2022-09-06T06:32:49.44,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0021_i.fit,good
flats_20220905-0010_r,r,B&C,8.0,2459828.274090625,2022-09-05T18:34:41.43,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0010_r.fit,over
Flats-0011-g,g,,5.0,2459399.7396951388,2021-07-04T05:45:09.66,/home/phys/astro8/MJArchive/octans/20210704/Flats-0011-g.fit,lower
Flat-001730,bad,bad,-999.0,-999.0,bad,bad,bad
Flat-0024gg,g,,5.0,2458725.7204166665,2019-08-30T05:17:24,/home/phys/astro8/MJArchive/octans/20190830/Flat-0024gg.fit,good
flats_20220905-0001_R_,R,B&C,7.0,2459828.2758725695,2022-09-05T18:37:15.39,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0001_R_.fit,over
Flats-0017-i,i,,5.0,2459399.742274537,2021-07-04T05:48:52.52,/home/phys/astro8/MJArchive/octans/20210704/Flats-0017-i.fit,lower
flats-0049V,V,,2.0,2459605.2135074073,2022-01-25T17:07:27.04,/home/phys/astro8/MJArchive/octans/20220125/flats-0049V.fit,over
flat-0018V,V,,8.0,2459606.2098311344,2022-01-26T17:02:09.41,/home/phys/astro8/MJArchive/octans/20220126/flat-0018V.fit,good
flat_20220903-0003OIII,OIII,B&C,30.0,2459825.2834497686,2022-09-02T18:48:10.06,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0003OIII.fit,good
flats_20220905-0002_V,V,B&C,5.0,2459828.274445833,2022-09-05T18:35:12.12,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0002_V.fit,good
Flat-0013V,V,,5.0,2458725.68375,2019-08-30T04:24:36,/home/phys/astro8/MJArchive/octans/20190830/Flat-0013V.fit,good
Flats_20220908-0001_r,r,B&C,4.0,2459831.2727211807,2022-09-08T18:32:43.11,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0001_r.fit,over
flats_20220906-0008_Ha,Halpha,B&C,10.0,2459828.763493287,2022-09-06T06:19:25.82,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0008_Ha.fit,good
Flat-0023rr,r,,5.0,2458725.7174652778,2019-08-30T05:13:09,/home/phys/astro8/MJArchive/octans/20190830/Flat-0023rr.fit,over
flats_20220905-0004_V,V,B&C,7.0,2459828.274774537,2022-09-05T18:35:40.52,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0004_V.fit,good
Flat-0005gg,g,,20.0,2458725.654513889,2019-08-30T03:42:30,/home/phys/astro8/MJArchive/octans/20190830/Flat-0005gg.fit,over
Flat-0013B,B,,50.0,2458725.682962963,2019-08-30T04:23:28,/home/phys/astro8/MJArchive/octans/20190830/Flat-0013B.fit,good
flats-0008r,r,,15.0,2459605.2056760415,2022-01-25T16:56:10.41,/home/phys/astro8/MJArchive/octans/20220125/flats-0008r.fit,good
flat_20220903-0009i,i,B&C,3.0,2459825.2789930557,2022-09-02T18:41:45.00,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0009i.fit,good
flats_20220904-0008_SII,SII,B&C,10.0,2459827.288540162,2022-09-04T18:55:29.87,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0008_SII.fit,good
Flat-0005B,B,,50.0,2458725.652465278,2019-08-30T03:39:33,/home/phys/astro8/MJArchive/octans/20190830/Flat-0005B.fit,good
FlatDome-0011g,g,B&C,5.0,2459687.8724854165,2022-04-18T08:56:22.74,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0011g.fit,good
Flat-0010rr,r,,5.0,2458725.6760185184,2019-08-30T04:13:28,/home/phys/astro8/MJArchive/octans/20190830/Flat-0010rr.fit,over
flats-0006r,r,,20.0,2459605.205100926,2022-01-25T16:55:20.72,/home/phys/astro8/MJArchive/octans/20220125/flats-0006r.fit,over
flats-0007V,V,,6.0,2459605.209723264,2022-01-25T17:02:00.09,/home/phys/astro8/MJArchive/octans/20220125/flats-0007V.fit,over
flat-0023V,V,,6.0,2459606.2105327547,2022-01-26T17:03:10.03,/home/phys/astro8/MJArchive/octans/20220126/flat-0023V.fit,good
Flat-0005R,R,,1.0,2458725.653449074,2019-08-30T03:40:58,/home/phys/astro8/MJArchive/octans/20190830/Flat-0005R.fit,over
